BaRT2v18chr3HG123420.6	4587525b5fb93d00ebcf68134561af06	488	CDD	cd11299	O-FucT_plant	90	414	2.4628E-159	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.6	4587525b5fb93d00ebcf68134561af06	488	PIRSF	PIRSF009360	UCP009360	2	475	1.1E-181	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.6	4587525b5fb93d00ebcf68134561af06	488	PANTHER	PTHR31741:SF71	OS01G0168600 PROTEIN	6	481	9.8E-286	T	01-11-2021	-	-
BaRT2v18chr3HG123420.4	4587525b5fb93d00ebcf68134561af06	488	Pfam	PF10250	GDP-fucose protein O-fucosyltransferase	90	408	9.0E-77	T	01-11-2021	IPR019378	GDP-fucose protein O-fucosyltransferase
BaRT2v18chr3HG123420.4	4587525b5fb93d00ebcf68134561af06	488	PANTHER	PTHR31741	OS02G0726500 PROTEIN-RELATED	6	481	9.8E-286	T	01-11-2021	-	-
BaRT2v18chr3HG123420.4	4587525b5fb93d00ebcf68134561af06	488	CDD	cd11299	O-FucT_plant	90	414	2.4628E-159	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.4	4587525b5fb93d00ebcf68134561af06	488	PIRSF	PIRSF009360	UCP009360	2	475	1.1E-181	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.4	4587525b5fb93d00ebcf68134561af06	488	PANTHER	PTHR31741:SF71	OS01G0168600 PROTEIN	6	481	9.8E-286	T	01-11-2021	-	-
BaRT2v18chr3HG123420.1	4587525b5fb93d00ebcf68134561af06	488	Pfam	PF10250	GDP-fucose protein O-fucosyltransferase	90	408	9.0E-77	T	01-11-2021	IPR019378	GDP-fucose protein O-fucosyltransferase
BaRT2v18chr3HG123420.1	4587525b5fb93d00ebcf68134561af06	488	PANTHER	PTHR31741	OS02G0726500 PROTEIN-RELATED	6	481	9.8E-286	T	01-11-2021	-	-
BaRT2v18chr3HG123420.1	4587525b5fb93d00ebcf68134561af06	488	CDD	cd11299	O-FucT_plant	90	414	2.4628E-159	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.1	4587525b5fb93d00ebcf68134561af06	488	PIRSF	PIRSF009360	UCP009360	2	475	1.1E-181	T	01-11-2021	IPR024709	Putative O-fucosyltransferase, plant
BaRT2v18chr3HG123420.1	4587525b5fb93d00ebcf68134561af06	488	PANTHER	PTHR31741:SF71	OS01G0168600 PROTEIN	6	481	9.8E-286	T	01-11-2021	-	-
BaRT2v18chr3HG123250.1	15afb1b96f375fb75dd616eaee3e7fed	175	MobiDBLite	mobidb-lite	consensus disorder prediction	8	47	-	T	01-11-2021	-	-
BaRT2v18chr3HG123250.1	15afb1b96f375fb75dd616eaee3e7fed	175	MobiDBLite	mobidb-lite	consensus disorder prediction	1	90	-	T	01-11-2021	-	-
BaRT2v18chr3HG123250.1	15afb1b96f375fb75dd616eaee3e7fed	175	MobiDBLite	mobidb-lite	consensus disorder prediction	71	89	-	T	01-11-2021	-	-
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	Gene3D	G3DSA:1.25.40.10	-	67	206	4.1E-7	T	01-11-2021	IPR011990	Tetratricopeptide-like helical domain superfamily
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	MobiDBLite	mobidb-lite	consensus disorder prediction	1	19	-	T	01-11-2021	-	-
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	MobiDBLite	mobidb-lite	consensus disorder prediction	1	34	-	T	01-11-2021	-	-
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	PANTHER	PTHR37910	EXPRESSED PROTEIN	4	222	1.2E-92	T	01-11-2021	-	-
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	ProSiteProfiles	PS51318	Twin arginine translocation (Tat) signal profile.	1	64	7.605	T	01-11-2021	IPR006311	Twin-arginine translocation pathway, signal sequence
BaRT2v18chr3HG123370.1	1f876de530ade31cee9c166f261c3541	222	SUPERFAMILY	SSF48452	TPR-like	83	174	3.08E-7	T	01-11-2021	IPR011990	Tetratricopeptide-like helical domain superfamily
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	Gene3D	G3DSA:1.25.40.10	-	67	206	4.1E-7	T	01-11-2021	IPR011990	Tetratricopeptide-like helical domain superfamily
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	MobiDBLite	mobidb-lite	consensus disorder prediction	1	19	-	T	01-11-2021	-	-
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	MobiDBLite	mobidb-lite	consensus disorder prediction	1	34	-	T	01-11-2021	-	-
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	PANTHER	PTHR37910	EXPRESSED PROTEIN	4	222	1.2E-92	T	01-11-2021	-	-
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	ProSiteProfiles	PS51318	Twin arginine translocation (Tat) signal profile.	1	64	7.605	T	01-11-2021	IPR006311	Twin-arginine translocation pathway, signal sequence
BaRT2v18chr3HG123370.2	1f876de530ade31cee9c166f261c3541	222	SUPERFAMILY	SSF48452	TPR-like	83	174	3.08E-7	T	01-11-2021	IPR011990	Tetratricopeptide-like helical domain superfamily
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	PANTHER	PTHR43795:SF30	TRYPTOPHAN AMINOTRANSFERASE-RELATED PROTEIN 1	1	351	1.4E-185	T	01-11-2021	-	-
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	Gene3D	G3DSA:3.40.640.10	-	24	247	4.9E-146	T	01-11-2021	IPR015421	Pyridoxal phosphate-dependent transferase, major domain
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	SUPERFAMILY	SSF53383	PLP-dependent transferases	2	350	1.35E-77	T	01-11-2021	IPR015424	Pyridoxal phosphate-dependent transferase
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	CDD	cd00609	AAT_like	42	349	1.2387E-25	T	01-11-2021	-	-
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	Pfam	PF04864	Allinase	1	351	3.1E-143	T	01-11-2021	IPR006948	Alliinase, C-terminal
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	PANTHER	PTHR43795	BIFUNCTIONAL ASPARTATE AMINOTRANSFERASE AND GLUTAMATE/ASPARTATE-PREPHENATE AMINOTRANSFERASE-RELATED	1	351	1.4E-185	T	01-11-2021	-	-
BaRT2v18chr3HG123080.1	465e7cd73bb7616ad891047707d9f6e0	352	Gene3D	G3DSA:3.90.1150.10	Aspartate Aminotransferase	1	348	4.9E-146	T	01-11-2021	IPR015422	Pyridoxal phosphate-dependent transferase domain 1
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	Gene3D	G3DSA:2.130.10.10	-	103	306	6.4E-18	T	01-11-2021	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	Pfam	PF00400	WD domain, G-beta repeat	264	288	0.03	T	01-11-2021	IPR001680	WD40 repeat
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	PANTHER	PTHR11227:SF59	AUTOPHAGY-RELATED PROTEIN 18D	34	384	1.5E-176	T	01-11-2021	-	-
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	SMART	SM00320	WD40_4	248	289	0.37	T	01-11-2021	IPR001680	WD40 repeat
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	SMART	SM00320	WD40_4	33	71	70.0	T	01-11-2021	IPR001680	WD40 repeat
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	SMART	SM00320	WD40_4	205	245	0.011	T	01-11-2021	IPR001680	WD40 repeat
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	PANTHER	PTHR11227	WD-REPEAT PROTEIN INTERACTING WITH PHOSPHOINOSIDES  WIPI -RELATED	34	384	1.5E-176	T	01-11-2021	-	-
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	MobiDBLite	mobidb-lite	consensus disorder prediction	299	319	-	T	01-11-2021	-	-
BaRT2v18chr3HG123430.1	db5d65371025f350a95c51dfe8b8c25b	391	SUPERFAMILY	SSF50978	WD40 repeat-like	42	290	2.83E-32	T	01-11-2021	IPR036322	WD40-repeat-containing domain superfamily
BaRT2v18chr3HG123440.1	42774b4928578539b838ed212584a961	195	PANTHER	PTHR15860	UNCHARACTERIZED RING FINGER-CONTAINING PROTEIN	1	158	1.1E-97	T	01-11-2021	IPR044235	RING finger and transmembrane domain-containing protein 1/2
BaRT2v18chr3HG123440.1	42774b4928578539b838ed212584a961	195	PANTHER	PTHR15860:SF19	RING/U-BOX SUPERFAMILY PROTEIN	1	158	1.1E-97	T	01-11-2021	-	-
BaRT2v18chr3HG123140.1	f0ddd64fea539b898b0f50aeb49ca577	72	PANTHER	PTHR31062	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED	2	71	1.1E-33	T	01-11-2021	-	-
BaRT2v18chr3HG123140.1	f0ddd64fea539b898b0f50aeb49ca577	72	PANTHER	PTHR31062:SF136	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE	2	71	1.1E-33	T	01-11-2021	-	-
BaRT2v18chr3HG123060.2	958aef053fefbb371062ca2f7812a47c	137	PANTHER	PTHR31805:SF19	-	1	82	3.8E-13	T	01-11-2021	-	-
BaRT2v18chr3HG123060.2	958aef053fefbb371062ca2f7812a47c	137	PANTHER	PTHR31805	RECEPTOR-LIKE KINASE, PUTATIVE (DUF1421)-RELATED	1	82	3.8E-13	T	01-11-2021	-	-
BaRT2v18chr3HG123060.2	958aef053fefbb371062ca2f7812a47c	137	MobiDBLite	mobidb-lite	consensus disorder prediction	79	97	-	T	01-11-2021	-	-
BaRT2v18chr3HG123060.2	958aef053fefbb371062ca2f7812a47c	137	MobiDBLite	mobidb-lite	consensus disorder prediction	35	50	-	T	01-11-2021	-	-
BaRT2v18chr3HG123060.2	958aef053fefbb371062ca2f7812a47c	137	MobiDBLite	mobidb-lite	consensus disorder prediction	1	97	-	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PRINTS	PR00019	Leucine-rich repeat signature	127	140	6.0E-5	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PRINTS	PR00019	Leucine-rich repeat signature	148	161	6.0E-5	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Pfam	PF08263	Leucine rich repeat N-terminal domain	35	74	1.8E-11	T	01-11-2021	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	30	205	1.4E-51	T	01-11-2021	IPR032675	Leucine-rich repeat domain superfamily
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PANTHER	PTHR47988	SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1	6	198	2.9E-91	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PANTHER	PTHR47988:SF2	PROTEIN NSP-INTERACTING KINASE 3	6	198	2.9E-91	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	SUPERFAMILY	SSF52058	L domain-like	35	193	1.74E-34	T	01-11-2021	-	-
BaRT2v18chr3HG122880.16	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Pfam	PF13855	Leucine rich repeat	127	185	1.6E-7	T	01-11-2021	IPR001611	Leucine-rich repeat
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PRINTS	PR00019	Leucine-rich repeat signature	127	140	6.0E-5	T	01-11-2021	-	-
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PRINTS	PR00019	Leucine-rich repeat signature	148	161	6.0E-5	T	01-11-2021	-	-
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Pfam	PF08263	Leucine rich repeat N-terminal domain	35	74	1.8E-11	T	01-11-2021	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	30	205	1.4E-51	T	01-11-2021	IPR032675	Leucine-rich repeat domain superfamily
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PANTHER	PTHR47988	SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1	6	198	2.9E-91	T	01-11-2021	-	-
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	PANTHER	PTHR47988:SF2	PROTEIN NSP-INTERACTING KINASE 3	6	198	2.9E-91	T	01-11-2021	-	-
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	SUPERFAMILY	SSF52058	L domain-like	35	193	1.74E-34	T	01-11-2021	-	-
BaRT2v18chr3HG122880.17	f44c2d1050fe5f63d7a3caf4ab976cd7	214	Pfam	PF13855	Leucine rich repeat	127	185	1.6E-7	T	01-11-2021	IPR001611	Leucine-rich repeat
BaRT2v18chr3HG123110.11	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	116	-	T	01-11-2021	-	-
BaRT2v18chr3HG123110.11	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	113	-	T	01-11-2021	-	-
BaRT2v18chr3HG123110.12	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	116	-	T	01-11-2021	-	-
BaRT2v18chr3HG123110.12	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	113	-	T	01-11-2021	-	-
BaRT2v18chr3HG123110.5	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	116	-	T	01-11-2021	-	-
BaRT2v18chr3HG123110.5	8dba7c15a1b2a268c57fd0e322bff661	138	MobiDBLite	mobidb-lite	consensus disorder prediction	97	113	-	T	01-11-2021	-	-
BaRT2v18chr3HG122930.1	8ac5c9cb169519d7e0e04a2397e5f2c7	260	MobiDBLite	mobidb-lite	consensus disorder prediction	204	230	-	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	Pfam	PF00098	Zinc knuckle	252	267	6.6E-5	T	01-11-2021	IPR001878	Zinc finger, CCHC-type
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	PANTHER	PTHR35317	OS04G0629600 PROTEIN	10	270	1.1E-48	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	MobiDBLite	mobidb-lite	consensus disorder prediction	213	247	-	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	PANTHER	PTHR35317:SF16	ZINC FINGER, CCHC-TYPE-RELATED	10	270	1.1E-48	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	Pfam	PF14223	gag-polypeptide of LTR copia-type	96	202	9.2E-18	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	Gene3D	G3DSA:4.10.60.10	-	240	278	9.2E-7	T	01-11-2021	-	-
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	SUPERFAMILY	SSF57756	Retrovirus zinc finger-like domains	239	272	7.33E-9	T	01-11-2021	IPR036875	Zinc finger, CCHC-type superfamily
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	SMART	SM00343	c2hcfinal6	251	267	2.7E-4	T	01-11-2021	IPR001878	Zinc finger, CCHC-type
BaRT2v18chr3HG123290.1	d5a1f35389af990927d6aab67aa05b75	364	ProSiteProfiles	PS50158	Zinc finger CCHC-type profile.	252	267	9.059	T	01-11-2021	IPR001878	Zinc finger, CCHC-type
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	ProSitePatterns	PS00086	Cytochrome P450 cysteine heme-iron ligand signature.	444	453	-	T	01-11-2021	IPR017972	Cytochrome P450, conserved site
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	Gene3D	G3DSA:1.10.630.10	Cytochrome p450	28	506	3.5E-119	T	01-11-2021	IPR036396	Cytochrome P450 superfamily
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PANTHER	PTHR47956	CYTOCHROME P450 71B11-RELATED	6	511	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00385	P450 superfamily signature	451	462	2.5E-12	T	01-11-2021	IPR001128	Cytochrome P450
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00385	P450 superfamily signature	442	451	2.5E-12	T	01-11-2021	IPR001128	Cytochrome P450
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00385	P450 superfamily signature	367	378	2.5E-12	T	01-11-2021	IPR001128	Cytochrome P450
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00385	P450 superfamily signature	314	331	2.5E-12	T	01-11-2021	IPR001128	Cytochrome P450
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	SUPERFAMILY	SSF48264	Cytochrome P450	41	507	1.31E-113	T	01-11-2021	IPR036396	Cytochrome P450 superfamily
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PANTHER	PTHR47956:SF39	OS02G0186800 PROTEIN	6	511	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	97	118	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	405	429	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	323	349	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	441	451	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	73	92	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	303	320	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	PRINTS	PR00463	E-class P450 group I signature	451	474	3.8E-33	T	01-11-2021	IPR002401	Cytochrome P450, E-class, group I
BaRT2v18chr3HG123350.1	665108a888a39971db1caf1850141b70	516	Pfam	PF00067	Cytochrome P450	43	491	6.8E-90	T	01-11-2021	IPR001128	Cytochrome P450
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF08263	Leucine rich repeat N-terminal domain	35	74	8.0E-11	T	01-11-2021	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	386	601	8.2E-59	T	01-11-2021	-	-
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	286	583	4.71E-73	T	01-11-2021	IPR011009	Protein kinase-like domain superfamily
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	SUPERFAMILY	SSF52058	L domain-like	35	200	7.37E-35	T	01-11-2021	-	-
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	SMART	SM00220	serkin_6	309	582	1.5E-28	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF00069	Protein kinase domain	310	579	1.4E-42	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	ProSiteProfiles	PS50011	Protein kinase domain profile.	309	592	35.255	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	ProSitePatterns	PS00108	Serine/Threonine protein kinases active-site signature.	432	444	-	T	01-11-2021	IPR008271	Serine/threonine-protein kinase, active site
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	31	216	4.9E-52	T	01-11-2021	IPR032675	Leucine-rich repeat domain superfamily
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	PANTHER	PTHR47988	SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1	6	634	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	PANTHER	PTHR47988:SF2	PROTEIN NSP-INTERACTING KINASE 3	6	634	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF13855	Leucine rich repeat	102	161	1.3E-7	T	01-11-2021	IPR001611	Leucine-rich repeat
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	315	337	-	T	01-11-2021	IPR017441	Protein kinase, ATP binding site
BaRT2v18chr3HG122880.5	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	278	385	4.8E-34	T	01-11-2021	-	-
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF08263	Leucine rich repeat N-terminal domain	35	74	8.0E-11	T	01-11-2021	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	386	601	8.2E-59	T	01-11-2021	-	-
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	286	583	4.71E-73	T	01-11-2021	IPR011009	Protein kinase-like domain superfamily
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	SUPERFAMILY	SSF52058	L domain-like	35	200	7.37E-35	T	01-11-2021	-	-
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	SMART	SM00220	serkin_6	309	582	1.5E-28	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF00069	Protein kinase domain	310	579	1.4E-42	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	ProSiteProfiles	PS50011	Protein kinase domain profile.	309	592	35.255	T	01-11-2021	IPR000719	Protein kinase domain
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	ProSitePatterns	PS00108	Serine/Threonine protein kinases active-site signature.	432	444	-	T	01-11-2021	IPR008271	Serine/threonine-protein kinase, active site
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	31	216	4.9E-52	T	01-11-2021	IPR032675	Leucine-rich repeat domain superfamily
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	PANTHER	PTHR47988	SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1	6	634	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	PANTHER	PTHR47988:SF2	PROTEIN NSP-INTERACTING KINASE 3	6	634	0.0	T	01-11-2021	-	-
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Pfam	PF13855	Leucine rich repeat	102	161	1.3E-7	T	01-11-2021	IPR001611	Leucine-rich repeat
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	315	337	-	T	01-11-2021	IPR017441	Protein kinase, ATP binding site
BaRT2v18chr3HG122880.12	92db6b2aff33534a2b17963a544ac761	634	Gene3D	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	278	385	4.8E-34	T	01-11-2021	-	-
BaRT2v18chr3HG123040.2	ccff0b62262809a066677aef1370bc87	427	Pfam	PF05691	Raffinose synthase or seed imbibition protein Sip1	33	408	3.5E-154	T	01-11-2021	IPR008811	Glycosyl hydrolases 36
BaRT2v18chr3HG123040.2	ccff0b62262809a066677aef1370bc87	427	PANTHER	PTHR31268:SF37	GALACTINOL--SUCROSE GALACTOSYLTRANSFERASE	25	408	8.1E-196	T	01-11-2021	-	-
BaRT2v18chr3HG123040.2	ccff0b62262809a066677aef1370bc87	427	SUPERFAMILY	SSF51445	(Trans)glycosidases	212	412	4.81E-20	T	01-11-2021	IPR017853	Glycoside hydrolase superfamily
BaRT2v18chr3HG123040.2	ccff0b62262809a066677aef1370bc87	427	Gene3D	G3DSA:3.20.20.70	Aldolase class I	212	281	2.5E-5	T	01-11-2021	IPR013785	Aldolase-type TIM barrel
BaRT2v18chr3HG123040.2	ccff0b62262809a066677aef1370bc87	427	PANTHER	PTHR31268	-	25	408	8.1E-196	T	01-11-2021	IPR008811	Glycosyl hydrolases 36
BaRT2v18chr3HG123410.2	8ba433db69e6e40e0826058cc9bf2161	336	Gene3D	G3DSA:3.40.50.1820	-	53	325	1.5E-37	T	01-11-2021	IPR029058	Alpha/Beta hydrolase fold
BaRT2v18chr3HG123410.2	8ba433db69e6e40e0826058cc9bf2161	336	Pfam	PF12697	Alpha/beta hydrolase family	63	314	3.1E-14	T	01-11-2021	IPR000073	Alpha/beta hydrolase fold-1
BaRT2v18chr3HG123410.2	8ba433db69e6e40e0826058cc9bf2161	336	PANTHER	PTHR43139	SI:DKEY-122A22.2	1	328	3.1E-187	T	01-11-2021	-	-
BaRT2v18chr3HG123410.2	8ba433db69e6e40e0826058cc9bf2161	336	PANTHER	PTHR43139:SF14	HYDROLASE-LIKE PROTEIN	1	328	3.1E-187	T	01-11-2021	-	-
